Store Name,Store Location,Address,City,State,Zip Code,Latitude,Longitude,County
Everett,SEC Rte 16 & Mystic View Rd,1 Mystic View Rd,Everett,MA,02149-2428,42.3987663,-71.0723247,Middlesex County
Boise NW,SEC Eagle Rd & Chinden Blvd,6280 N Eagle Rd,Boise,ID,83713-0955,43.6612399,-116.3517387,Ada County
Allen,SWC US 75 & McDermott Rd,907 W McDermott Dr,Allen,TX,75013-6503,33.0990736,-96.6817931,Collin County
Holyoke,NEC I-91 & Whitney Ave,50 Holyoke St,Holyoke,MA,01040-2709,42.1677382,-72.6411718,Hampden County
Salisbury,NEC US 13 & Hampshire Rd,125 E North Pointe Dr,Salisbury,MD,21804-2283,38.4154636,-75.559728,Wicomico County
Winchester,SWC I-81 & Rte 50 @ Adams Dr,2340 Legge Blvd,Winchester,VA,22601-7008,39.1537587,-78.1671296,
Hudson,NWC I-94 & Carmichael Rd,2401 Coulee Rd,Hudson,WI,54016-2183,44.9660153,-92.7228964,St Croix County
Polaris,SWC I-71 & Polaris Pkwy,1485 Polaris Pkwy,Columbus,OH,43240-2041,40.1382065,-82.9789939,Delaware County
Bozeman,SWC N 19th Ave & I-90,2550 Catron St,Bozeman,MT,59718-7993,45.7110147,-111.0713249,Gallatin County
Irvine North,SEC Irvine Blvd & Jamboree Rd,13200 Jamboree Rd,Irvine,CA,92602-2307,33.7271842,-117.7852145,Orange County
Carson City,SWC US 395 & Jacks Valley Rd,910 Jacks Valley Rd,Carson City,NV,89705-6936,39.0999986,-119.7782988,Douglas County
O'Fallon,SEC Hwy K & Laura Hill Rd,2300 Highway K,O Fallon,MO,63368-6661,38.7783993,-90.6998861,St Charles County
Goodyear,NEC I-10 & Litchfield,1515 N Litchfield Rd,Goodyear,AZ,85395-1237,33.4632516,-112.3551411,Maricopa County
Forest Lake,SWC 12th St & 3rd Ave SW,356 12th St SW,Forest Lake,MN,55025-1749,45.2746992,-93.0006525,Washington County
Hastings,SEC Hwy 55 & General Sieben Dr,875 General Sieben Dr,Hastings,MN,55033-2485,44.7367597,-92.8889012,Dakota County
Sturgeon Bay,NEC Hwy 57/42 & Ashland Ave,410 S Ashland Ave,Sturgeon Bay,WI,54235-3805,44.8238899,-87.4028422,Door County
Green Bay West,SEC Cormier Rd & Ridge Rd,1001 Cormier Rd,Green Bay,WI,54304-4404,44.4907005,-88.0713646,Brown County
Appleton East,NWC Rte 441 & Rte KK,1800 S Kensington Dr,Appleton,WI,54915-4136,44.2463336,-88.3571831,Outagamie County
South Windsor,NEC Buckland Rd & Buckland Hills,125 Buckland Hills Dr,Manchester,CT,06042-8701,41.8103133,-72.5491648,Hartford County
Maryville,NEC US 129 & US 321,800 Watkins Rd,Maryville,TN,37801-4597,35.7525439,-83.9912363,Blount County
Auburn Hills,NWC Joslyn Rd & I-75,650 Brown Rd,Auburn Hills,MI,48326-1307,42.7060973,-83.2916525,Oakland County
Dayton South,SWC Rte 725 & Kingsridge Dr,2300 Miamisburg Centerville Rd,Dayton,OH,45459-3722,39.6326905,-84.2135987,Montgomery County
Waterfront,NEC Homestead High Bdg & Rt 837,360 Waterfront Dr E,Homestead,PA,15120-5004,40.4104033,-79.9099354,Allegheny County
Harrisburg North,NEC Rte 22 & Park Chester Rd,5125 Jonestown Rd Ste 331,Harrisburg,PA,17112-2983,40.3098201,-76.7995798,Dauphin County
Enfield,SEC Elm St & I-91,90 Elm St,Enfield,CT,06082-3770,41.9954551,-72.5819803,Hartford County
Abington Township,NEC Old York Rd (SR611) & London Rd,1495 Old York Rd,Abington,PA,19001-1923,40.1252487,-75.1157476,Montgomery County
Hagerstown,SEC I-81 & Cole Rd,17213 Cole Rd,Hagerstown,MD,21740-6981,39.6199674,-77.7733014,Washington County
Lexington Park,SEC Rt 235 & Rte 4,45155 First Colony Way,California,MD,20619-2416,38.2970781,-76.5137463,St Mary's County
Cranberry,NEC I-79 & Rte 228,1717 Route 228,Cranberry Twp,PA,16066-5312,40.6885945,-80.0819571,Butler County
Stroudsburg,NWC Rte 611 & White Stone Corner Rd,155 Pocono Commons,Stroudsburg,PA,18360-8170,40.99828,-75.236997,Monroe County
Charleston,NWC Trace Fork Blvd & US 119,30 Rhl Blvd,South Charleston,WV,25309-8278,38.3382954,-81.7124952,Kanawha County
Edgewater,NEC River & Gorge Rds,543 River Rd,Edgewater,NJ,07020-1146,40.8139535,-73.9817513,Bergen County
Levittown,SEC Rte 24 & Wantagh Ave,3850 Hempstead Tpke,Levittown,NY,11756-1303,40.7246931,-73.493555,Nassau County
Timonium,NEC York Rd & Galloway Ave,9901 York Rd,Cockeysville,MD,21030-3407,39.4622168,-76.6334224,Baltimore County
Woburn,SWC I-93 & Atlantic Ave,101 Commerce Way,Woburn,MA,01801-1007,42.5186633,-71.1347169,Middlesex County
Waterford,NWC Hartford Tnpke & I-95,900 Hartford Tpke,Waterford,CT,06385-4246,41.3766918,-72.1501643,New London County
Colonie Northway,SEC I-87 & Rt 5,1440 Central Ave,Colonie,NY,12205-5118,42.7064697,-73.8236233,Albany County
Plymouth Meeting,NWC I-476 Chemical Rd,2250 Chemical Rd,Plymouth Meeting,PA,19462-1716,40.1053996,-75.296233,Montgomery County
West Mifflin,NWC Lebanon Church & Regis Av,1717 Lebanon Church Rd,West Mifflin,PA,15236-1450,40.3481645,-79.9539157,Allegheny County
Saratoga Springs,SEC Weibel Ave & SR 50,3031 Route 50,Saratoga Springs,NY,12866-2926,43.0989127,-73.7441002,Saratoga County
Shakopee,SEC US 169 & Marschall Rd,1685 17th Ave E,Shakopee,MN,55379-4407,44.7760283,-93.5020208,Scott County
Pensacola NE,SWC University Pkwy & 9 Mile Rd,1749 E Nine Mile Rd,Pensacola,FL,32514-5729,30.5295305,-87.2243056,Escambia County
Daphne,SEC US 98 & Daphne Ave,1698 US Highway 98,Daphne,AL,36526-4252,30.6027108,-87.8960421,Baldwin County
Lynchburg,SWC US 29 & Ward Ferry Rd,4028 Wards Rd,Lynchburg,VA,24502-2944,37.345654,-79.1914687,
Arnold,SWC I-55 & Vogel Road,3849 Vogel Rd,Arnold,MO,63010-6201,38.4122591,-90.396746,Jefferson County
Kirkwood,SEC Big Bend Rd & Kirkwood Rd,1042 S Kirkwood Rd,Kirkwood,MO,63122-7200,38.56527,-90.4043079,St Louis County
St Charles,SEC Muegge Rd & Mexico Rd,3881 Mexico Rd,Saint Charles,MO,63303-3042,38.7871691,-90.5624079,St Charles County
Milford,SEC I-495 & Rte 85,250 Fortune Blvd,Milford,MA,01757-1743,42.1605562,-71.498101,Worcester County
Helena,NEC Montana Ave & Custer Ave,3303 N Montana Ave,Helena,MT,59602-7817,46.6210281,-112.0186522,Lewis and Clark County
Murrieta,SEC I-15 & Calif Oaks Blvd,41040 California Oaks Rd,Murrieta,CA,92562-5749,33.5657665,-117.2031901,Riverside County
Northgate,NWC Northgate Way & 5th Ave NE,302 NE Northgate Way,Seattle,WA,98125-6047,47.7091458,-122.3248038,King County
Ann Arbor East,NEC Carpenter & Ellsworth (1/4m N),3749 Carpenter Rd,Ypsilanti,MI,48197-9809,42.23576,-83.676716,Washtenaw County
Valparaiso,SWC Silhavy & Rte 2/LaPorte,2420 Laporte Ave,Valparaiso,IN,46383-6914,41.4665361,-87.0309991,Porter County
Erie,SWC Hershey Dr & US 19,6700 Peach St,Erie,PA,16509-7712,42.0584674,-80.0916748,Erie County
State College,NEC Atherton Rd & Fairwood Ln,315 Colonnade Blvd,State College,PA,16803-2321,40.8131979,-77.9068107,Centre County
New Britain,SEC Rte 9 & Rte 71,475 Hartford Rd,New Britain,CT,06053-1524,41.710936,-72.7631805,Hartford County
Saugus,NWC Rte 1 & Lynn Fells Pkwy,400 Lynn Fells Pkwy,Saugus,MA,01906-3100,42.4817832,-71.0242645,Essex County
Upper Providence,SWC US-422 & Egypt Rd,200 Mill Road,Phoenixville,PA,19460-1183,40.1277173,-75.456991,Montgomery County
Christiansburg,SWC Hwy 460 & Cedarwood Dr,195 Conston Ave,Christiansburg,VA,24073-1151,37.1565969,-80.4227277,Montgomery County
Costa Mesa,NEC Harbor Blvd & Baker St,3030 Harbor Blvd Ste A,Costa Mesa,CA,92626-2562,33.6811603,-117.918891,Orange County
St Augustine,NEC US 1 & Arapahoe Ave,1440 US Hwy 1 S,Saint Augustine,FL,32084-4211,29.8761501,-81.3221761,St Johns County
Greenbelt,NEC Greenbelt Rd/Rte 193 & Cherrywood Ln,6100 Greenbelt Rd,Greenbelt,MD,20770-4063,38.998968,-76.9064597,Prince George's County
Middletown,NEC I-84 & Rt 17,1 N Galleria Dr,Middletown,NY,10941-3029,41.4524768,-74.3686711,Orange County
Hilton Head,SEC US 278 & S Carolina Hwy 46,1050 Fording Island Rd,Bluffton,SC,29910-6500,32.2547696,-80.8504769,Beaufort County
Lakeland South,NEC Polk Pkwy & Harden Blvd,3570 Harden Blvd,Lakeland,FL,33803-5928,27.9996828,-81.9724024,Polk County
Jacksonville Mandarin,NWC San Jose Blvd & Hartley Rd,10490 San Jose Blvd,Jacksonville,FL,32257-6207,30.1881625,-81.6297956,Duval County
Niles,NWC Hwy 422 & Shaker Blvd,5555 Youngstown Warren Rd,Niles,OH,44446-4804,41.2136072,-80.7496937,Trumbull County
Chattanooga East,SEC Gunbarrel Rd & Igou Gap Rd,1816 Gunbarrel Rd,Chattanooga,TN,37421-3129,35.0246112,-85.1556825,Hamilton County
Cambridge,NEC Hwy 95 & CR 34,215 Balsam St N,Cambridge,MN,55008-5814,45.5747327,-93.2005776,Isanti County
Turlock,SEC Hwy 99 & Monte Vista Ave,3000 Countryside Dr,Turlock,CA,95380-8402,37.5209419,-120.8784662,Stanislaus County
Cerritos West,NEC South St & Gridley Rd,11525 South St,Cerritos,CA,90703-6627,33.8594118,-118.0873163,Los Angeles County
Los Angeles,NWC La Cienega Blvd & Rodeo Rd,3535 S La Cienega Blvd,Los Angeles,CA,90016-4407,34.0233064,-118.3737911,Los Angeles County
Van Nuys,SWC Sepulveda Blvd & Hatteras St,5711 Sepulveda Blvd,Van Nuys,CA,91411-2918,34.1746718,-118.466783,Los Angeles County
Framingham,NWC Rte 30 & Whittier St,400 Cochituate Rd,Framingham,MA,01701-4655,42.3059578,-71.3979142,Middlesex County
Van Nuys North,SWC Kester Ave & Raymer St,14920 Raymer St,Van Nuys,CA,91405-1146,34.2128136,-118.4595998,Los Angeles County
Aiken,NWC Whiskey Rd & Brookhaven Dr,2545 Whiskey Rd,Aiken,SC,29803-8521,33.5039854,-81.7117482,Aiken County
New Berlin,NEC Moorland Rd & Beloit Rd,4798 S Moorland Rd,New Berlin,WI,53151-7486,42.9584958,-88.1073401,Waukesha County
Dover,NEC Rte 13/113 & Lookerman St,148 John Hunn Brown Rd,Dover,DE,19901-4708,39.1599385,-75.5108846,Kent County
Troy,SWC Coolidge Hwy & Maple,1301 Coolidge Hwy,Troy,MI,48084-7017,42.5446184,-83.1862924,Oakland County
Fenton,SWC Hwy 141 & Gravois Rd,197 Gravois Bluffs Plaza Dr,Fenton,MO,63026-4013,38.5025623,-90.4477377,St Louis County
Linden,SEC Hwy 1 & Stiles St,621 W Edgar Rd,Linden,NJ,07036-3203,40.6190456,-74.2434085,Union County
Tucson SW,SWC I-19 & Irvington,1225 W Irvington Rd,Tucson,AZ,85714-1167,32.1612662,-110.990748,Pima County
Toledo SE,NEC US 20 & Parkway Blvd,9666 Olde US 20,Rossford,OH,43460-1710,41.6056979,-83.5656379,
Kingston,SEC Rte 9W & Rte 209,1300 Ulster Ave,Kingston,NY,12401-1501,41.966857,-73.984031,Ulster County
Columbia NE,NEC Two Notch Rd/US 1 & Valhalla,10204 Two Notch Rd,Columbia,SC,29229-4386,34.117994,-80.8765759,Richland County
Florence,SEC Cox Creek Pkwy & Gresham Rd,372 Cox Creek Pkwy,Florence,AL,35630-1540,34.8421958,-87.6340326,Lauderdale County
St Charles,SWC North Ave & Kautz Rd,3885 E Main St,St Charles,IL,60174-2400,41.9180952,-88.2647783,Kane County
Mayfield Heights,SEC Eastgate Dr & SOM Ctr Rd/Rte 91,1285 Som Center Rd,Mayfield Heights,OH,44124-2073,41.524737,-81.434901,Cuyahoga County
Avon OH,NEC Rte 83 & Detroit Rd,35830 Detroit Rd,Avon,OH,44011-1681,41.4630035,-82.009435,Lorain County
Castle Rock,NEC Founders Pkwy & Trail Boss Rd,5010 Founders Pkwy,Castle Rock,CO,80108-7838,39.407866,-104.8561375,Douglas County
Far North Scottsdale,NEC Scottsdale Rd & Lone Mtn Rd,32351 N Scottsdale Rd,Scottsdale,AZ,85266-1513,33.7794909,-111.9224153,Maricopa County
Seal Beach,NEC I-405 & Seal Beach Blvd,12300 Seal Beach Blvd,Seal Beach,CA,90740-2709,33.7830264,-118.069408,Orange County
Inglewood,NWC Century Blvd & 11th Ave,3471 W Century Blvd,Inglewood,CA,90301-1218,33.9484357,-118.3334654,Los Angeles County
Hackensack,SWC Hackensack & Temple,630 Main St,Hackensack,NJ,07601-5913,40.8991563,-74.0390298,Bergen County
Lake Stevens,NEC Hwy 9 & Meridian St,9601 Market Pl,Lake Stevens,WA,98258-7949,47.9991038,-122.1013221,Snohomish County
Pasadena East,NEC Colorado Blvd & Kineola Av,3121 E Colorado Blvd,Pasadena,CA,91107-3814,34.1469473,-118.0848193,Los Angeles County
Billings East,NEC Main & Swords,403 Main St,Billings,MT,59105-3227,45.8057594,-108.4721106,Yellowstone County
Marquette,NWC Wright St & US 41,3250 US Hwy 41 W,Marquette,MI,49855-9483,46.5516601,-87.4597813,Marquette County
Surprise,SWC Bell Rd & Grand Ave,13731 W Bell Rd,Surprise,AZ,85374-3871,33.6368051,-112.3537923,Maricopa County
Houston South Central,SWC S Main St & Braesmain St,8500 Main St,Houston,TX,77025-2703,29.6928069,-95.4190884,Harris County
Deerfield Beach,NEC US 1 & 13th Ct,1200 S Federal Hwy,Deerfield Beach,FL,33441-7037,26.3014721,-80.0928948,Broward County
South Portland,NEC Running Hill & Cummings Rd,200 Running Hill Rd,South Portland,ME,04106-3258,43.6335457,-70.3480286,Cumberland County
Arlington South,SWC Cooper St & Arbrook Blvd,1600 W Arbrook Blvd,Arlington,TX,76015-4107,32.6838436,-97.1366428,Tarrant County
Norwalk,SWC I-605 & Firestone Blvd,10600 Firestone Blvd,Norwalk,CA,90650-7410,33.9257515,-118.1073238,Los Angeles County
Fair Lakes,NWC I-66 & Fairfax Cty Pkwy,13047 Fair Lakes Shopping Ctr,Fairfax,VA,22033-5179,38.855371,-77.3927534,Fairfax County
Rosemont,SWC Touhy Ave & Mannheim Rd,7000 Mannheim Rd,Rosemont,IL,60018-3621,42.0067833,-87.8871289,Cook County
Queens Place,NEC Queens Blvd & 56th Ave,8801 Queens Blvd,Elmhurst,NY,11373-4449,40.7353074,-73.8747611,Queens County
East Windsor,NEC Hwy 571 & One Mile Rd,70 Princeton Hightstown Rd,East Windsor,NJ,08520-1933,40.2775069,-74.5412734,Mercer County
Huntsville West,SWC Hwy 72 & Enterprise Dr,6275 University Dr NW,Huntsville,AL,35806-1776,34.7438563,-86.682064,Madison County
Shreveport,SWC E 70th St & Youree Dr,7110 Youree Dr,Shreveport,LA,71105-5107,32.4396031,-93.7202757,Caddo Parish
Worcester,SWC Rte 70 & Tyler Prentice Rd,529 Lincoln St,Worcester,MA,01605-1905,42.2918882,-71.7739649,Worcester County
Spartanburg,SEC US 29 & Hadden Heights Rd,8199 Warren H Abernathy Pkwy,Spartanburg,SC,29301-2452,34.9335896,-82.0084612,Spartanburg County
Fishers,NWC I-69 & 116th St,11750 Commercial Dr,Fishers,IN,46038-2903,39.9597319,-86.0098904,Hamilton County
Rochester,NWC US 52 & 37th St NW,3827 Marketplace Dr NW,Rochester,MN,55901-3192,44.0626321,-92.5039413,Olmsted County
Chaska,SEC State Rt 41 & Pioneer Trail,111 Pioneer Trl,Chaska,MN,55318-1121,44.8273426,-93.601213,Carver County
Chesterfield,SWC Chesterfield Arprt Rd & Baxter,40 THF Blvd,Chesterfield,MO,63005-1150,38.6663961,-90.5852448,St Louis County
San Antonio North,NWC Loop 1604 & Blanco Rd,18255 Blanco Rd,San Antonio,TX,78258-4585,29.6122037,-98.5105742,Bexar County
Lacey,SWC Sleater-Kinney Rd & I-15,665 Sleater Kinney Rd SE,Lacey,WA,98503-1007,47.0426587,-122.8365724,Thurston County
Minnetonka,NWC Hwy 7 & Hwy 101,4848 County Road 101,Minnetonka,MN,55345-2635,44.9166132,-93.5053805,Hennepin County
St George,NEC River Rd & 500 South St,275 S River Rd,Saint George,UT,84790-2116,37.1034044,-113.5538397,Washington County
White Plains,SEC Main St & Marmaroneck Ave,9 City Pl,White Plains,NY,10601-3331,41.0324434,-73.765005,Westchester County
Missouri City,SWC Hwy 6 & Murphy Rd,6000 Highway 6,Missouri City,TX,77459-4163,29.5656404,-95.5679936,Fort Bend County
Phoenix NE,NEC Loop 101 & Tatum Blvd,21001 N Tatum Blvd Ste 20,Phoenix,AZ,85050-4207,33.676354,-111.9736513,Maricopa County
Peoria SW,NWC 91st Ave & Northern Ave,9350 W Northern Ave,Glendale,AZ,85305-1103,33.5542987,-112.2603658,Maricopa County
Burbank,SWC Empire Ave & Victory Place,1800 W Empire Ave,Burbank,CA,91504-3403,34.1891453,-118.3307087,Los Angeles County
Reno South,SEC Executive Pkwy & Virginia St,6845 Sierra Center Pkwy,Reno,NV,89511-2214,39.4630416,-119.7804959,Washoe County
Greenwood South,SEC Hwy 135 & Smith Valley Rd,895 S State Rd 135,Greenwood,IN,46143-9413,39.6033567,-86.1569826,Johnson County
Marlton,NWC SR73 & Ardsley Rd,751 Route 73 S,Marlton,NJ,08053-9637,39.8663521,-74.9229916,Burlington County
Carmel West,SEC Michigan (Hwy 421) & 106th St,10401 N Michigan Rd,Carmel,IN,46032-7939,39.9365981,-86.2321611,Hamilton County
Huntsville South,NWC Bailey Cove Rd & Four Mile Post,2750 Carl T Jones Dr SE,Huntsville,AL,35802-4914,34.674651,-86.5443447,Madison County
Euless,SWC Rte 121 & Glade Rd,1401 W Glade Rd,Euless,TX,76039-5417,32.8805131,-97.1050284,Tarrant County
Baton Rouge Siegen,SEC Siegen Ln & I-10,6885 Siegen Ln,Baton Rouge,LA,70809-4528,30.3847144,-91.0605828,East Baton Rouge Parish
Farragut,SWC I-40/75 & Lovell Rd,11100 Parkside Dr,Knoxville,TN,37934-1960,35.8999335,-84.1517664,Knox County
Rock Hill,SEC Dave Lyle Blvd & Springsteen Rd,1900 Springsteen Rd,Rock Hill,SC,29730-6990,34.9387161,-80.9783004,York County
Thornton,NEC E 120th Ave & Washington St,1001 E 120th Ave,Thornton,CO,80233-5711,39.9167124,-104.9746635,Adams County
Meriden,SWC Hwy 71 & Cold Spring Rd,474 Chamberlain Hwy,Meriden,CT,06451-1818,41.5530424,-72.8158561,New Haven County
Seekonk,NEC Rte 6 & Commerce Way,79 Commerce Way,Seekonk,MA,02771-5816,41.7961498,-71.3203107,Bristol County
Mpls Nicollet Mall,SWC Nicollet Mall & 9th St S,900 Nicollet Mall,Minneapolis,MN,55403-2530,44.9748037,-93.2743844,Hennepin County
Mobile West,SWC Schillinger Rd & Old Gov't St,790 Schillinger Rd S,Mobile,AL,36695-8979,30.6738714,-88.2254917,Mobile County
Clear Lake Shores,SEC FM 2094 & Hanson Rd,255 Marina Bay Dr,Clear Lake Shores,TX,77565-2671,29.5387829,-95.022752,Galveston County
Ocean Township,NEC Rte 66 & Rte 18,2331 Route 66,Ocean,NJ,07712-3961,40.2313358,-74.0450675,Monmouth County
Macon,NWC Eisenhower Pkwy & Log Cabin Dr,4685 Presidential Pkwy,Macon,GA,31206-8712,32.8173464,-83.7160398,Bibb County
Warner Robins,SWC Houston Lk Blvd & Watson Blvd,2929 Watson Blvd,Warner Robins,GA,31093-9600,32.6161121,-83.685607,Houston County
Mansfield,SWC Lexingtn Spring Mill & Walker Lk Rd,2205 Walker Lake Rd,Mansfield,OH,44903-6519,40.7858091,-82.593698,Richland County
New Tampa,NWC Rte 581 & County Line Rd,1201 County Rd 581,Wesley Chapel,FL,33544-9261,28.1734302,-82.3560449,Pasco County
West Fullerton,NEC Malvern Ave & Gilbert St,1893 W Malvern Ave,Fullerton,CA,92833-2403,33.8799046,-117.9610063,Orange County
Bakersfield NW,NWC Rosedale Hwy & Main Plaza Dr,9100 Rosedale Hwy,Bakersfield,CA,93312-2143,35.3857071,-119.1031628,Kern County
Wheeling,NEC Lake Cook Rd & Weiland Rd,1400 W Lake Cook Rd,Wheeling,IL,60090-2239,42.1543548,-87.9502266,Lake County
Mesa Red Mountain,NEC Power Road & McKellips Rd,2151 N Power Rd,Mesa,AZ,85215-2971,33.4544272,-111.6828306,Maricopa County
Commack South,NWC I-495 & Sunken Meadow State Pwy,4 Henry St,Commack,NY,11725-5423,40.8101064,-73.287023,Suffolk County
Kansas City Chouteau,SEC I-35 & Chouteau Trafficway,4375 N Chouteau Trfy,Kansas City,MO,64117-1743,39.1743321,-94.5325242,Clay County
Deptford,NWC Rt 41 & Deptford Ctr Rd,1900 Deptford Center Rd,Deptford,NJ,08096-5624,39.8297215,-75.091469,Gloucester County
Northlake,SEC I-285 & La Vista Rd,4241 Lavista Rd,Tucker,GA,30084-5310,33.844574,-84.2455847,Dekalb County
Charleston South,NEC I-526 & Rt. 7,2070 Sam Rittenberg Blvd,Charleston,SC,29407-4605,32.797726,-80.03136,Charleston County
Lees Summit,NWC US 50 & Chipman Rd,1850 NW Chipman Rd,Lees Summit,MO,64081-3938,38.9263534,-94.410611,Jackson County
Milford,NWC I-275 & Milford Parkway,100 Rivers Edge,Milford,OH,45150-2585,39.1627353,-84.2749909,Clermont County
Cumming,NEC GA 400 & GA 20,1525 Market Place Blvd,Cumming,GA,30041-7935,34.1859044,-84.1348199,Forsyth County
Vista Ridge,NEC I-35 & Hebron Pkwy,725 Hebron Pkwy,Lewisville,TX,75057-5001,33.0121882,-96.9710248,Denton County
Pasadena,NEC Beltway 8 & Fairmont Pkwy,5757 Fairmont Pkwy,Pasadena,TX,77505-3905,29.6526752,-95.1529022,Harris County
Quail Springs,NEC Penn Ave & Memorial Rd,13924 N Pennsylvania Ave,Oklahoma City,OK,73134-6021,35.6125122,-97.5468412,Oklahoma County
Edmond,SWC 2nd St & Bryant Ave,1200 E 2nd St,Edmond,OK,73034-5317,35.6498297,-97.4640295,Oklahoma County
Lake Charles,NEC Nelson Rd & Prien Lake Rd,1720 W Prien Lake Rd,Lake Charles,LA,70601-8361,30.2001028,-93.2462058,Calcasieu Parish
Hiram,SEC US 278 & GA Rte 92,5220 Jimmy Lee Smith Pkwy,Hiram,GA,30141-2739,33.8853095,-84.7446751,Paulding County
Gateway,NWC Belt Pkwy & Erskine,519 Gateway Dr,Brooklyn,NY,11239-2801,40.6510591,-73.8753639,Kings County
Oswego,SWC US 34 & Douglas Rd,3020 Route 34,Oswego,IL,60543-8333,41.6962704,-88.3160422,Kendall County
Plainfield,SWC Rte 59 & 127th St,12800 S State Route 59,Plainfield,IL,60585-5414,41.6497661,-88.2059422,Will County
Smithfield,NWC I-295 & Rte 44,371 Putnam Pike Ste A-250,Smithfield,RI,02917-2440,41.8711276,-71.5213696,Providence County
Eugene,NEC W 11th Ave & Beltline Rd,4575 W 11th Ave,Eugene,OR,97402-5442,44.0489438,-123.1715009,Lane County
Fairview,SEC Halsey St & 207th Ave,21500 NE Halsey St,Fairview,OR,97024-8616,45.5320365,-122.4424366,Multnomah County
Daly City Serramonte,NWC Serramonte Blvd & I-280,133 Serramonte Ctr,Daly City,CA,94015-2349,37.6704999,-122.471026,San Mateo County
Los Angeles Eagle Rock,SEC Colorado Blvd & Glendale Frwy,2626 Colorado Blvd,Los Angeles,CA,90041-1070,34.1410828,-118.2240827,Los Angeles County
Lakewood Center Mall,NEC Del Amo Blvd & Lakewood Blvd,141 Lakewood Center Mall,Lakewood,CA,90712-2419,33.8505804,-118.1389346,Los Angeles County
San Diego Mission Valley,NEC I-8 & Mission Center Rd,1288 Camino Del Rio N,San Diego,CA,92108-1511,32.7679761,-117.150535,San Diego County
Rosemead,NEC Rosemead Blvd & I-10,3600 Rosemead Blvd,Rosemead,CA,91770-2066,34.0745782,-118.0700549,Los Angeles County
Aurora West,SEC Colorado & E Mississippi,1400 S Havana St,Aurora,CO,80012-4014,39.6912303,-104.8629585,Arapahoe County
Butler,NEC Hwy 60 & Hwy 18,200 Butler Commons,Butler,PA,16001-2482,40.8756128,-79.9414857,Butler County
Wheaton,SWC University Blvd & Viers Mill Rd,11160 Veirs Mill Rd,Silver Spring,MD,20902-2538,39.0384223,-77.0530309,Montgomery County
